Emotion;Head Yaw;Head Roll;Head Pitch;Right Shoulder Roll;Right Shoulder Pitch;Right Elbow Yaw;Right Elbow Roll;Right Wrist Yaw;Right Hand;Left Shoulder Roll;Left Shoulder Pitch;Left Elbow Yaw;Left Elbow Roll;Left Wrist Yaw;Left Hand;Waist Roll;Waist Pitch;Right Hip Roll;Right Hip Pitch;Right Knee Yaw;Right Knee Roll;Left Hip Roll;Left Hip Pitch;Left Knee Yaw;Left Knee Roll;Emotion Code 6;Emotion Code 5;Emotion Code 4;Emotion Code 3;Emotion Code 2;Emotion Code 1
Happy;0;0;-0,566616235;-0,624251795;-1,093619984;0,513623527;0,411178504;-1,351966312;2;0,610970776;-1,23666337;0,018265689;-0,5684819;-2,646519938;2;0,154061332;0,358935362;0,264008328;0,920238498;2,958543371;-1,506513668;-0,198037558;0,852898635;-2,721015121;1,489223678;0;0;0;0;0;1
Happy;0;0;-0,56819156;-0,625811877;-1,094960579;0,518039789;0,411323167;-1,363263525;2;0,608067979;-1,241855536;0,025450773;-0,569899264;-2,546259413;2;0,152010423;0,360566558;0,267255908;0,924575593;2,961962858;-1,508863096;-0,197045493;0,850955587;-2,720749092;1,492349596;0;0;0;0;0;1
Happy;0;0;-0,566989998;-0,623327327;-1,105979945;0,520645489;0,41189489;-1,551691479;2;0,611059184;-1,252070568;0,026702759;-0,573237689;-2,59646927;2;0,134639971;0,346910974;0,23847875;0,924431808;2,95829768;-1,516296932;-0,18460604;0,858470025;-2,733714633;1,499316992;0;0;0;0;0;1
Happy;0;0;-0,567937332;-0,607091495;-1,097196781;0,513106496;0,413902487;-1,471421772;2;0,626837521;-1,239347843;0,031167155;-0,571916595;-2,581813471;2;0,124375855;0,352741602;0,237284126;0,919278832;2,937177254;-1,509673907;-0,193938524;0,860175581;-2,739150613;1,476890906;0;0;0;0;0;1
Happy;0;0;-0,567937332;-0,607091495;-1,097196781;0,513106496;0,413902487;-1,471421772;2;0,626837521;-1,239347843;0,031167155;-0,571916595;-2,581813471;2;0,124375855;0,352741602;0,237284126;0,919278832;2,937177254;-1,509673907;-0,193938524;0,860175581;-2,739150613;1,476890906;0;0;0;0;0;1
Happy;0;0;-0,567651686;-0,630442959;-1,07971153;0,538760648;0,406301406;-0,898301848;2;0,616259945;-1,250941822;0,037104123;-0,57156941;-2,564100062;2;0,13226517;0,353521043;0,244915106;0,932766035;2,950443397;-1,508951103;-0,190366375;0,857095582;-2,733761109;1,48050332;0;0;0;0;0;1
Happy;0;0;-0,565584677;-0,638133256;-1,085409305;0,541306409;0,411871341;-0,919347448;2;0,613738329;-1,264734958;0,042014829;-0,570709143;-2,594261878;2;0,127294078;0,346967254;0,233902935;0,908913094;2,94769859;-1,512878247;-0,179592917;0,879815513;-2,741933555;1,493212118;0;0;0;0;0;1
Happy;0;0;-0,565306816;-0,626243066;-1,071567018;0,539793262;0,418050416;-0,891493098;2;0,628536706;-1,246579736;0,035958087;-0,571511945;-2,568792169;2;0,105093656;0,411409096;0,273876523;0,799128654;2,883416578;-1,492058462;-0,238053573;0,873397907;-2,739294431;1,452894685;0;0;0;0;0;1
Happy;0;0;-0,564450871;-0,617407841;-1,079682548;0,518233716;0,410335934;-1,348235529;2;0,633360911;-1,2366064;0,023177347;-0,571993699;-2,626437727;2;0,099677762;0,416393708;0,267755892;0,770585608;2,870348541;-1,481884873;-0,244663904;0,897041998;-2,747233461;1,448254528;0;0;0;0;0;1
Happy;0;0;-0,563272141;-0,632808338;-1,061012451;0,521925413;0,420944235;-1,202838129;2;0,62345164;-1,230472512;0,029614364;-0,571224008;-2,59184919;2;0,151266649;0,361224037;0,263294018;0,93428145;2,953528363;-1,501751854;-0,207225209;0,857559861;-2,724305816;1,479106098;0;0;0;0;0;1
Happy;0;0;-0,562263659;-0,637273146;-1,078186956;0,528694726;0,415298812;-1,189747637;2;0,612775279;-1,246765019;0,027573126;-0,572141983;-2,582976641;2;0,138427429;0,344180787;0,240865927;0,91775181;2,954801647;-1,508251006;-0,184111539;0,881893526;-2,738655577;1,497410831;0;0;0;0;0;1
Happy;0;0;-0,562089626;-0,645045382;-1,082847901;0,52710461;0,419971432;-1,312312604;2;0,611218957;-1,242607217;0,005085516;-0,573943326;-2,382824084;2;0,130358472;0,342031632;0,230792666;0,915586397;2,949693786;-1,512720514;-0,180929597;0,878787159;-2,744802621;1,502558357;0;0;0;0;0;1
Happy;0;0;-0,229771561;-1,228096121;-0,97501635;0,155751489;0,383082129;1,293272909;2;1,11562594;-0,829129194;-0,303437232;-0,628572658;0,347561726;2;0,352479111;0,331981134;0,429988703;0,739586852;-0,243249202;-0,913745611;-0,146302606;0,767249169;-2,611572186;1,38798945;0;0;0;0;0;1
Happy;0;0;-0,232301161;-1,223265456;-1,01079193;0,099355127;0,37557167;1,316678191;2;1,114719059;-0,829283179;-0,308135562;-0,628659063;0,348816591;2;0,353029612;0,333841428;0,433922765;0,732561585;-0,247402482;-0,910997885;-0,147603577;0,770536787;-2,614293989;1,387469341;0;0;0;0;0;1
Happy;0;0;-0,236689918;-1,22719577;-1,000703242;0,132560489;0,365726844;1,160286218;2;1,119874865;-0,847713679;-0,289232632;-0,629163197;0,17658991;2;0,353716251;0,334376734;0,443954452;0,724751411;-0,249695334;-0,905019317;-0,147978589;0,775740101;-2,616239976;1,38876192;0;0;0;0;0;1
Happy;0;0;-0,244085769;-1,238201668;-1,018981664;0,125752971;0,346535257;1,173409386;2;1,131686118;-0,867946203;-0,273876737;-0,637109186;0,305630608;2;0,353761566;0,337919063;0,455988124;0,708184066;-0,255684665;-0,896173344;-0,154761776;0,781751652;-2,618546496;1,393032552;0;0;0;0;0;1
Happy;0;0;-0,244165933;-1,252252422;-1,032318861;0,101994132;0,355754418;1,366016531;2;1,136083112;-0,875338787;-0,264522709;-0,640198047;0,355506299;2;0,354065494;0,339334469;0,45719333;0,701747293;-0,255684665;-0,896173344;-0,155961076;0,782386571;-2,620160662;1,392742524;0;0;0;0;0;1
Happy;0;0;-0,242145444;-1,256322548;-1,037554668;0,097456208;0,361175036;1,281701831;3;1,135847732;-0,877945315;-0,25698946;-0,640388229;0,421891681;2;0,355759989;0,342562371;0,476400055;0,688125684;-0,266791469;-0,878253781;-0,166059842;0,80240633;-2,627462361;1,397715464;0;0;0;0;0;1
Happy;0;0;-0,237524339;-1,245444337;-1,067746311;0,075173594;0,35928493;1,14003901;3;1,145027543;-0,874989359;-0,27096657;-0,641733864;0,401744037;2;0,324979752;0,336774841;0,443222471;0,627514279;-0,299436285;-0,881675017;-0,189061555;0,899676752;-2,674658863;1,412751288;0;0;0;0;0;1
Happy;0;0;-0,231090799;-1,231279996;-1,109814637;0,055209403;0,35733037;1,164804133;2;1,156341993;-0,861987354;-0,305703019;-0,641145837;0,215420808;2;0,304230202;0,331923625;0,409732751;0,586751953;-0,299436285;-0,881675017;-0,202149929;0,955944793;-2,710635632;1,422730123;0;0;0;0;0;1
Happy;0;0;-0,228599048;-1,229622337;-1,111570673;0,043086587;0,356457263;1,315821558;2;1,158377597;-0,860125431;-0,310429846;-0,640958131;0,209830019;2;0,305327007;0,33213935;0,408604102;0,586890637;-0,32852301;-0,890328755;-0,205995414;0,949119394;-2,710377899;1,424519135;0;0;0;0;0;1
Happy;0;0;-0,223709218;-1,225371977;-1,119258135;0,069095351;0,3587426;1,257296993;2;1,160579448;-0,858210413;-0,315528267;-0,640317884;0,376534917;2;0,304630494;0,33118605;0,399925048;0,5775455;-0,334505713;-0,892558011;-0,207637345;0,961079035;-2,717403612;1,424953886;0;0;0;0;0;1
Happy;0;0;-0,222949243;-1,211879466;-1,140726999;0,032198005;0,343446654;1,210642093;3;1,165537926;-0,869746461;-0,296707484;-0,644103415;0,315396033;2;0,308206273;0,332757311;0,400435262;0,580002053;-0,333472925;-0,893109275;-0,209384242;0,950431786;-2,713860871;1,423525117;0;0;0;0;0;1
Happy;0;0;-0,223185575;-1,214252158;-1,14194448;0,033725774;0,345101654;1,237603844;3;1,165343486;-0,869641927;-0,297452201;-0,643269093;0,35360083;2;0,306390614;0,331416834;0,394010288;0,580198462;-0,333472925;-0,893109275;-0,208296152;0,951525079;-2,716024497;1,423196696;0;0;0;0;0;1
Happy;0;0;-0,221040304;-1,215856479;-1,153858113;0,015853031;0,341596214;1,159006898;2;1,166898916;-0,865528594;-0,306771684;-0,641589011;0,188807128;2;0,297360262;0,329520571;0,384564781;0,552007658;-0,333472925;-0,893109275;-0,201362536;0,971520999;-2,725002476;1,41955007;0;0;0;0;0;1
Happy;0;0;-0,223419221;-1,188247203;-1,214748911;-0,014648725;0,340531009;1,344556065;3;1,189800112;-0,844317856;-0,363056604;-0,640606688;0,406206032;2;0,239239353;0,306622409;0,31175325;0,477798035;-0,333472925;-0,893109275;-0,160922039;1,048190475;-2,780513096;1,419486738;0;0;0;0;0;1
Happy;0;0;-0,222904945;-1,183464608;-1,224508159;-0,010382508;0,342877736;1,095204928;2;1,192776594;-0,839441264;-0,378065565;-0,64031895;0,422667207;2;0,242047081;0,307926322;0,308804448;0,472240886;-0,333472925;-0,893109275;-0,163387947;1,051497566;-2,783076536;1,42024048;0;0;0;0;0;1
Happy;0;0;-0,225979047;-1,185032833;-1,217858357;0,005340121;0,343916755;1,218036802;3;1,190952251;-0,840341629;-0,378445632;-0,640447143;0,336104746;2;0,259481522;0,312099915;0,33725328;0,481717812;-0,333472925;-0,893109275;-0,168278666;1,03330305;-2,772315401;1,417525907;0;0;0;0;0;1
Happy;0;0;-0,220766179;-1,161530251;-1,266668057;-0,102283871;0,312615075;1,250518765;2;1,181723224;-0,835471081;-0,377711669;-0,63756248;0,379248702;2;0,271223582;0,315397487;0,347180819;0,498440611;-0,333472925;-0,893109275;-0,17564991;1,015781805;-2,768486294;1,414567915;0;0;0;0;0;1
Happy;0;0;-0,215665092;-1,162462591;-1,25024894;-0,101390149;0,309280515;1,247034553;2;1,186684633;-0,845032169;-0,358721844;-0,642214277;0,229171367;2;0,27474566;0,31522326;0,342305219;0,504342963;-0,40880492;-0,926578088;-0,175881823;1,015766863;-2,76675678;1,413583092;0;0;0;0;0;1
Happy;0;0;-0,216801642;-1,165957059;-1,23303815;-0,121194756;0,303269748;1,356197535;2;1,183377524;-0,857742083;-0,33746206;-0,642136957;0,358033433;2;0,276531002;0,314609933;0,34235675;0,504689806;-0,40880492;-0,926578088;-0,174281225;1,012365338;-2,76072063;1,412118399;0;0;0;0;0;1
Happy;0;0;-0,784307809;-0,666673974;-1,202935328;1,06712305;0,176250129;-0,656090708;2;0,867315215;-1,655894887;0,108845454;-0,259392258;1,648071143;3;-0,197511735;0,309702078;0,199209635;1,356371088;-0,00233208;-1,340211487;-0,087760715;0,434734904;0,583792452;1,309576681;0;0;0;0;0;1
Happy;0;0;-0,781953169;-0,661299124;-1,206679407;1,080218762;0,174365728;-0,59747125;2;0,862134196;-1,665532629;0,123631243;-0,255079807;1,658776557;3;-0,197784572;0,302935295;0,186422667;1,330496516;-0,002194548;-1,34589588;-0,083683191;0,453598409;0,586051892;1,327357682;0;0;0;0;0;1
Happy;0;0;-0,753763035;-0,662729281;-1,185911696;1,122233435;0,184748923;-0,670920695;2;0,837317816;-1,632517423;0,033406846;-0,281778073;1,551986885;2;-0,201721726;0,34377018;0,21964961;1,269609076;0,019274038;-1,354776238;-0,12275999;0,426616731;0,624085306;1,325030699;0;0;0;0;0;1
Happy;0;0;-0,745629649;-0,65645595;-1,197940038;1,218013743;0,169462619;-0,636305284;2;0,830747732;-1,632361291;-0,015071331;-0,253683705;1,588085745;2;-0,210586702;0,286593808;0,187381489;1,312992425;-0,00162511;-1,341463732;-0,086431466;0,488266808;0,593136861;1,324742789;0;0;0;0;0;1
Happy;0;0;-0,744938588;-0,655645289;-1,200539316;1,218284749;0,171185144;-0,600819285;2;0,831154809;-1,631967972;-0,023715862;-0,253363292;1,539576162;2;-0,210272618;0,28548284;0,181092405;1,303935335;-0,001974107;-1,349230793;-0,089171346;0,492786521;0,591473725;1,328134358;0;0;0;0;0;1
Happy;0;0;-0,746868163;-0,653247759;-1,20175796;1,211799593;0,175487357;-0,636280016;2;0,827898381;-1,645745823;0,006568936;-0,249889001;1,551765542;2;-0,207075782;0,287689849;0,165521814;1,251743762;0,001420492;-1,36651217;-0,093914518;0,497906722;0,59750269;1,337142115;0;0;0;0;0;1
Happy;0;0;-0,747298345;-0,652728629;-1,201978663;1,196081089;0,176610461;-0,782495353;2;0,828157223;-1,650951031;0,022900958;-0,251433914;1,434700511;2;-0,206592981;0,293312435;0,165990899;1,249491232;0,002785493;-1,372764372;-0,08968206;0,483541309;0,604825457;1,342780994;0;0;0;0;0;1
Happy;0;0;-0,747298345;-0,652728629;-1,201978663;1,196081089;0,176610461;-0,782495353;2;0,828157223;-1,650951031;0,022900958;-0,251433914;1,434700511;2;-0,206592981;0,293312435;0,165990899;1,249491232;0,002785493;-1,372764372;-0,08968206;0,483541309;0,604825457;1,342780994;0;0;0;0;0;1
Happy;0;0;-0,747416229;-0,648527196;-1,207764955;1,15940716;0,182305401;-0,623220928;2;0,83055696;-1,657946742;0,037219218;-0,255556566;1,532715793;3;-0,207736203;0,289480356;0,162577442;1,247328708;0,001939835;-1,379471923;-0,0933127;0,495643641;0,602005451;1,343062936;0;0;0;0;0;1
Happy;0;0;-0,746755711;-0,608897215;-1,203501999;1,478648621;0,156036918;-0,627665175;2;0,832255564;-1,663858895;0,051784907;-0,258877328;1,578685011;2;-0,205399526;0,284843817;0,158141887;1,253015341;0,005284771;-1,380804701;-0,092570766;0,502686802;0,600686912;1,344971109;0;0;0;0;0;1
Happy;0;0;-0,742565332;-0,530034158;-1,200343554;1,40316067;0,164272352;-0,808776196;2;0,919726891;-1,640347891;0,038772364;-0,263546087;1,547508538;2;-0,361283431;0,286350273;0,184156872;1,140914986;-0,095771036;-1,36024545;-0,234616214;0,613257661;0,496233241;1,292372175;0;0;0;0;0;1
Happy;0;0;-0,676674877;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,932151253;-1,582838298;0,006229992;-0,266085508;1,67184425;2;-0,335277775;0,384337148;0,261171065;1,068098667;-0,089501288;-1,337704095;-0,320335747;0,571532893;0,539460212;1,254634282;0;0;0;0;0;1
Happy;0;0;-0,588687543;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,841109428;-1,625455053;-0,01779573;-0,264949752;1,536779344;3;-0,163436091;0,280669158;0,168144602;1,314485484;-0,01543022;-1,343666474;-0,117240102;0,456955869;0,582980611;1,297993976;0;0;0;0;0;1
Happy;0;0;-0,503298931;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,821470397;-1,620746396;-0,133613179;-0,257295903;1,557786473;2;-0,168674633;0,279541622;0,163202518;1,286420202;-0,014578903;-1,346354261;-0,11029998;0,473233082;0,58486522;1,310727243;0;0;0;0;0;1
Happy;0;0;-0,459509702;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,885151616;-1,626257871;-0,128308427;-0,264137085;1,645137464;2;-0,322591817;0,23753767;0,157458288;1,136982107;-0,110444819;-1,341570718;-0,191704689;0,683930628;0,451551546;1,28697333;0;0;0;0;0;1
Happy;0;0;-0,427920471;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,89655737;-1,628475997;-0,0903436;-0,264038321;1,653208354;2;-0,302653428;0,24950818;0,158456114;1,142895345;-0,109170627;-1,343139695;-0,192661399;0,64864039;0,466411489;1,291878658;0;0;0;0;0;1
Happy;0;0;-0,417293435;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,896074485;-1,624090062;-0,105896729;-0,257134592;1,561746326;2;-0,294890967;0,258105163;0,174014737;1,125765023;-0,112860977;-1,333962718;-0,192702309;0,656319209;0,462795012;1,290379695;0;0;0;0;0;1
Happy;0;0;-0,412908812;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,900947347;-1,628827734;-0,094480667;-0,259198965;1,483856471;2;-0,289658421;0,262770925;0,169843128;1,139038204;-0,110272985;-1,338423123;-0,195975956;0,641176735;0,471616847;1,290713203;0;0;0;0;0;1
Happy;0;0;-0,400777237;-0,537431553;-1,169711913;1,164381825;0,179605383;-0,588258466;2;0,897400614;-1,640976295;-0,08817782;-0,246081994;1,519861225;2;-0,286737605;0,255945998;0,138273241;1,139656362;-0,107147785;-1,35874623;-0,197539107;0,663352964;0,461583804;1,286744572;0;0;0;0;0;1
Happy;0;0;-0,104053427;-1,067643424;-0,897810537;1,353439307;0,153353285;-1,385076287;2;1,248315046;-1,063595853;-0,416919481;-1,382097753;0,784673555;2;0,190664677;0,262585881;0,326850376;0,757790204;-0,359757428;-0,851559256;-0,049839585;0,770774709;-2,681340706;1,383244261;0;0;0;0;0;1
Happy;0;0;-0,106039181;-1,072711817;-0,898591431;1,421670469;0,143127903;-1,369883101;2;1,249272155;-1,076992589;-0,400408684;-1,384573954;1,068138785;2;0,191985757;0,260292762;0,322633256;0,788994406;-0,349295293;-0,847547689;-0,052143338;0,76120796;-2,685822093;1,387254074;0;0;0;0;0;1
Happy;0;0;-0,109108987;-1,085900275;-0,915933166;1,319526334;0,141918216;-1,253086816;2;1,244306048;-1,09685483;-0,379630243;-1,386492717;0,379022769;2;0,195327179;0,260488115;0,314828526;0,812540921;-0,31517079;-0,857431453;-0,05675384;0,748153911;-2,686519395;1,388829162;0;0;0;0;0;1
Happy;0;0;-0,111659858;-1,087242053;-0,943577757;1,257564111;0,143423981;-1,473126108;2;1,246146356;-1,130454872;-0,374106935;-1,390196812;1,75776029;2;0,195643608;0,261159998;0,311253868;0,802205919;-0,357022509;-0,866633195;-0,049905761;0,758188365;-2,688761648;1,387089882;0;0;0;0;0;1
Happy;0;0;-0,11451449;-1,085168142;-0,965205624;1,227605533;0,135384506;-1,553169514;2;1,24626784;-1,155179762;-0,34635709;-1,384135931;0,500789846;2;0,195864105;0,261451762;0,313522623;0,790121048;-0,728248095;-0,870219457;-0,045851828;0,768089227;-2,69123362;1,385587519;0;0;0;0;0;1
Happy;0;0;-0,098098565;-1,078887918;-0,992550253;1,056470118;0,171935057;-1,40960315;2;1,255013912;-1,202250408;-0,302611249;-1,379006504;0,502569901;3;0,198566535;0,264431862;0,302166295;0,810447629;-1,421243472;-0,921090107;-0,049431199;0,764470034;-2,694049765;1,386502521;0;0;0;0;0;1
Happy;0;0;-0,091284151;-1,077526472;-0,994180221;1,012438789;0,15320054;-1,370003985;2;1,254778014;-1,194521123;-0,309553508;-1,385819287;0,394176053;3;0,199179608;0,265760351;0,300136;0,804900739;-1,9095723;-0,930946977;-0,047767658;0,771831919;-2,695321848;1,386594181;0;0;0;0;0;1
Happy;0;0;-0,086705935;-1,077320169;-0,991532904;1,066009332;0,136085614;-1,493003195;2;1,25478557;-1,176763721;-0,328630586;-1,410416951;0,330672155;2;0,200427042;0,267842779;0,29734707;0,795983963;-1,717408646;-0,940784023;-0,051203016;0,767225288;-2,697721684;1,387681674;0;0;0;0;0;1
Happy;0;0;-0,086705935;-1,077320169;-0,991532904;1,066009332;0,136085614;-1,493003195;2;1,25478557;-1,176763721;-0,328630586;-1,410416951;0,330672155;2;0,200427042;0,267842779;0,29734707;0,795983963;-1,717408646;-0,940784023;-0,051203016;0,767225288;-2,697721684;1,387681674;0;0;0;0;0;1
Happy;0;0;-0,070626796;-1,078999553;-0,98635966;1,09144297;0,12358789;-1,396629433;2;1,25929656;-1,166045591;-0,347271873;-1,491163976;0,339892755;3;0,202459522;0,270759878;0,300653745;0,810526205;-1,685244702;-0,943497075;-0,059286124;0,751666836;-2,699835992;1,389418146;0;0;0;0;0;1
Happy;0;0;-0,062388995;-1,076891293;-0,985406081;1,144451541;0,120214856;-1,61721535;2;1,25956676;-1,155116036;-0,357814615;-1,503466917;0,455897722;2;0,204369399;0,27244923;0,303884324;0,83197861;-0,85635561;-0,93756825;-0,062053509;0,743817603;-2,700409107;1,388111527;0;0;0;0;0;1
Happy;0;0;-0,053296063;-1,07464718;-0,983559943;1,182703619;0,119354303;-1,51583362;2;1,261625674;-1,149280982;-0,361280964;-1,520034926;0,420101742;2;0,204402111;0,273202635;0,299806092;0,820994372;-0,671206869;-0,952402804;-0,059570471;0,750707412;-2,702413489;1,388589765;0;0;0;0;0;1
Happy;0;0;-0,053296063;-1,07464718;-0,983559943;1,182703619;0,119354303;-1,51583362;2;1,261625674;-1,149280982;-0,361280964;-1,520034926;0,420101742;2;0,204402111;0,273202635;0,299806092;0,820994372;-0,671206869;-0,952402804;-0,059570471;0,750707412;-2,702413489;1,388589765;0;0;0;0;0;1
Happy;0;0;-0,041374048;-1,077414495;-0,978965588;1,182950934;0,119921534;-1,456762862;2;1,261594345;-1,141609686;-0,315946776;-1,33385982;0,431854473;3;0,205992918;0,273856639;0,299876253;0,833990975;-0,596944842;-0,954596348;-0,063051832;0,740366191;-2,704147362;1,390771831;0;0;0;0;0;1
Happy;0;0;-0,035196559;-1,077463217;-0,973198284;1,24186532;0,105789027;-1,584224541;2;1,262274304;-1,136121398;-0,316759513;-1,471489483;0,398432785;2;0,20602399;0,274553647;0,306537288;0,810206347;-0,797245824;-0,948344155;-0,057408275;0,749706167;-2,706396945;1,388076263;0;0;0;0;0;1
Happy;0;0;-0,027320099;-1,074250615;-0,966398925;1,342033554;0,106227313;-1,519077546;2;1,262206194;-1,133736793;-0,312519023;-1,44976215;0,35972295;2;0,206804821;0,275524733;0,30308466;0,790922895;-0,999084013;-0,953389358;-0,058011135;0,754391367;-2,707166527;1,388162818;0;0;0;0;0;1
Happy;0;0;-0,020682611;-1,075421225;-0,962163639;1,380101249;0,101330513;-1,637236283;2;1,260013865;-1,131846428;-0,311991899;-1,450689332;0,29779934;2;0,208712717;0,276790742;0,303480939;0,784938118;-1,075077745;-0,954419091;-0,054787133;0,763484854;-2,708051311;1,383891061;0;0;0;0;0;1
Happy;0;0;0,028333795;-1,082588085;-0,870538351;1,565221205;0,159863579;-1,642938686;2;1,269875522;-1,164434456;-0,271788333;-1,415999945;0,183254019;2;0,228155994;0,30193371;0,508778801;0,852614673;-0,450319842;-0,824066769;-0,130416553;0,688945199;-2,720215551;1,497012021;0;0;0;0;0;1
Happy;0;0;0,026809217;-1,08156088;-0,818874659;1,609772286;0,173010378;-1,525620625;2;1,267047942;-1,185645315;-0,247329071;-1,402547151;0,364389816;3;0,229856949;0,306094776;0,504242849;0,77949819;-0,456531353;-0,81526718;-0,15514594;0,717891695;-2,718742743;1,505778345;0;0;0;0;0;1
Happy;0;0;0,119348438;-0,864373124;1,53078478;2,454000262;0,784790244;-1,02228452;3;0,806593874;1,478132979;-2,164470468;-1,165975013;0,123182409;2;0,099543714;0,20165048;0,906477339;0,59627159;-0,29216647;-0,751520203;-1,133975055;-0,980602724;0,276797241;0,649124719;0;0;0;0;0;1
Happy;0;0;0,120109451;-0,86560134;1,546083501;2,464122835;0,794267519;-0,996803087;3;0,818282145;1,471995467;-2,145336292;-1,152382903;0,032944422;2;0,101870398;0,20944394;0,91210471;0,587398031;-0,293525736;-0,749172179;-1,124957562;-1,00332658;0,25461845;0,63997411;0;0;0;0;0;1
Happy;0;0;0,127327836;-0,869632633;1,550497335;2,461188087;0,795482476;-1,145965069;3;0,821698879;1,473273802;-2,14374623;-1,132132313;-0,008278088;2;0,103960098;0,213472026;0,914199879;0,584610556;-0,294882197;-0,749466581;-1,120656951;-1,014311278;0,249429054;0,637220406;0;0;0;0;0;1
Happy;0;0;0,123344143;-0,875753123;1,543473696;2,44660191;0,807669202;0,242832609;2;0,835239263;1,463930849;-2,134148179;-1,140982651;0,02798122;3;0,109418514;0,220735572;0,919168071;0,576735494;-0,296042063;-0,748440443;-1,113008417;-1,035888469;0,244744247;0,63424937;0;0;0;0;0;1
Happy;0;0;0,119263373;-0,880769497;1,542128638;2,441176207;0,801327729;0,334429488;2;0,843438456;1,452043961;-2,107670867;-1,135433798;-0,018736533;2;0,109368958;0,223084219;0,919934686;0,569133508;-0,302166322;-0,747368688;-1,11355491;-1,044848685;0,237505833;0,640821566;0;0;0;0;0;1
Happy;0;0;0,126005132;-0,885293544;1,541816709;2,431667601;0,796978876;0,274329584;2;0,842664144;1,459904244;-2,093135878;-1,149856918;-0,052343251;2;0,113660419;0,228974029;0,924386111;0,559865577;-0,308699617;-0,743054537;-1,107978504;-1,062927956;0,214136877;0,636624141;0;0;0;0;0;1
Happy;0;0;0,126778286;-0,889179695;1,544481938;2,427194052;0,792833269;0,264518427;2;0,834949263;1,476143114;-2,094460338;-1,168116205;-0,041504589;2;0,116453301;0,232874275;0,928752475;0,557766467;-0,311644605;-0,738756597;-1,105019243;-1,081497946;0,184289331;0,628796216;0;0;0;0;0;1
Happy;0;0;0,130688386;-0,891401027;1,555620403;2,427460577;0,799486902;0,120046224;2;0,822414056;1,495060166;-2,099850904;-1,153486604;-0,085730853;2;0,116700049;0,235187754;0,934687158;0,55636867;-0,320713893;-0,726654768;-1,105597721;-1,102048368;0,167908912;0,631817231;0;0;0;0;0;1
Happy;0;0;0,140398695;-0,877543386;1,574002248;2,428467095;0,817281772;0,20115017;2;0,795990064;1,537907753;-2,108973464;-1,180611753;-0,107547444;2;0,117979913;0,236889563;0,942494598;0,552346143;-0,330358792;-0,71260842;-1,106398925;-1,110243447;0,153519718;0,626366775;0;0;0;0;0;1
Happy;0;0;0,154464377;-0,868803369;1,587946061;2,416655227;0,804416879;0,361967185;2;0,754271977;1,570479767;-2,083235296;-1,180607464;-0,145162984;2;0,115933655;0,233412615;0,947989245;0,543642507;-0,339941508;-0,696789561;-1,114303413;-1,09697939;0,134832269;0,623957922;0;0;0;0;0;1
Happy;0;0;0,1674281;-0,867007901;1,597724576;2,425594023;0,806048735;0,249898445;2;0,739513084;1,571056315;-2,082699227;-1,189872699;-0,051611237;2;0,115825087;0,231002588;0,952534862;0,536848532;-0,348395731;-0,68779166;-1,119150279;-1,085402702;0,137894851;0,627618592;0;0;0;0;0;1
Happy;0;0;0,16522434;-0,863594762;1,604841869;2,431966887;0,817828818;-1,318083815;2;0,710694958;1,576234665;-2,081479219;-1,18562132;-0,310573595;2;0,118243341;0,228387446;0,956809824;0,522486937;-0,365471513;-0,673713346;-1,124991812;-1,074781531;0,125405843;0,636743498;0;0;0;0;0;1
Happy;0;0;0,164083844;-0,865572245;1,604727628;2,436204226;0,819840697;0,168165327;2;0,707593373;1,575086416;-2,076822203;-1,18018962;-0,161363338;2;0,119198719;0,228486666;0,956405313;0,520020267;-0,36767599;-0,673215835;-1,124669171;-1,074295634;0,131805858;0,636279565;0;0;0;0;0;1
Happy;0;0;0,158643452;-0,868837055;1,607036955;2,439255865;0,823925661;0,291181878;2;0,694123206;1,582978434;-2,080618488;-1,194923334;-0,102290935;2;0,120252687;0,229702197;0,960122172;0,51905234;-0,362782678;-0,668779909;-1,118763928;-1,067635156;0,180937525;0,615977073;0;0;0;0;0;1
Happy;0;0;0,157136426;-0,874203865;1,606282341;2,433323862;0,819004281;0,32249821;2;0,680729962;1,582853854;-2,081790789;-1,195856941;-0,037409088;2;0,121912421;0,23075673;0,963091335;0,513833334;-0,366668325;-0,662972047;-1,113627791;-1,061830318;0,168862912;0,622283662;0;0;0;0;0;1
Happy;0;0;0,162323523;-0,874456981;1,602723009;2,426087588;0,819944321;0,248578698;2;0,673064686;1,592399331;-2,081268347;-1,207562808;-0,203571251;2;0,123867961;0,231514423;0,966900452;0,511305414;-0,367921397;-0,658600842;-1,108851154;-1,064850438;0,172791958;0,616969496;0;0;0;0;0;1
