Emotion,Head Yaw,Head Roll,Head Pitch,Right Shoulder Roll,Right Shoulder Pitch,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Roll,Left Shoulder Pitch,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand,Waist Roll,Waist Pitch,Right Hip Roll,Right Hip Pitch,Right Knee Yaw,Right Knee Roll,Left Hip Roll,Left Hip Pitch,Left Knee Yaw,Left Knee Roll,Emotion Code 6,Emotion Code 5,Emotion Code 4,Emotion Code 3,Emotion Code 2,Emotion Code 1
Happy,0.0,0.0,-0.251011137891,-0.606851187303,-0.60583255688,0.83090590204,0.770350543895,-1.65341061844,2,0.146933377956,-0.680754446539,-0.555807957155,-0.396224322897,1.48953943379,2,0.247283771842,0.168615523443,1.27472674536,-0.118336385418,-0.118102595575,-0.121657696512,-1.29588431639,-1.51202487575,-0.420115457976,0.290783496627,0,0,0,0,0,1
Happy,0.0,0.0,-0.234670466045,-0.518898620296,-0.66353351003,0.783941613779,0.311356610176,-1.74436832221,2,0.15928615704,-0.699193733549,-0.600094203027,-0.719625063504,1.46857694112,2,0.248351803446,0.172707670047,1.27126531183,-0.124643678418,-0.127396137473,-0.12532702045,-1.29662795556,-1.55028344645,-0.430368828374,0.294306124564,0,0,0,0,0,1
Happy,0.0,0.0,-0.234716708431,-0.502883966007,-0.652748907836,0.853958026838,0.214605132741,-1.43460316901,2,0.305304672344,-0.753059608207,-0.297214715259,-0.743222929856,1.10793091693,2,0.246794896283,0.174928614291,1.27399744218,-0.137815102223,-0.127605315959,-0.125061350252,-1.30119449126,-1.56328847971,-0.423350863068,0.30006610476,0,0,0,0,0,1
Happy,0.0,0.0,-0.23488853456,-0.498256758045,-0.645690948435,0.909169292759,0.214845386571,-1.32063490319,2,0.158589052162,-0.734903330167,-0.513225132535,-0.730235140306,1.11890196913,2,0.246242231009,0.175377362574,1.27433951692,-0.14179550162,-0.125322249036,-0.126010057328,-1.30249181123,-1.5519486194,-0.430604332239,0.301066004866,0,0,0,0,0,1
Happy,0.0,0.0,-0.236921670656,-0.558887047446,-0.598303009917,0.846786749616,0.550355235069,-1.09412736379,2,0.151923901721,-0.731161334807,-0.2290246791,-0.457484942864,1.11310581034,3,0.246619821812,0.174506747163,1.27961101611,-0.14537023539,-0.129051682783,-0.11861271333,-1.3021156973,-1.55450566835,-0.434516994273,0.299379936726,0,0,0,0,0,1
Happy,0.0,0.0,-0.2367317055,-0.639929704141,-0.535151535946,0.864787101741,0.895810291355,-1.33659072915,2,0.142585770471,-0.697607242463,-0.151618554898,-0.330153696118,1.15255814375,2,0.245510338375,0.171463345839,1.26738455959,-0.154850269313,-0.106972467003,-0.10478007008,-1.30568421307,-1.50473364496,-0.42088991853,0.304578699891,0,0,0,0,0,1
Happy,0.0,0.0,-0.235747858236,-0.628182414582,-0.566822107957,0.830244886065,0.838594373578,-1.61532650425,2,0.24870747429,-0.665696529678,-0.238416359664,-0.485579998956,0.948050527871,2,0.246249365564,0.169491225209,1.2758440304,-0.133437913884,-0.118608694045,-0.109281919863,-1.30441807834,-1.51292248083,-0.435645825527,0.299233286415,0,0,0,0,0,1
Happy,0.0,0.0,-0.231541834508,-0.585776799702,-0.616068189196,0.763991480285,0.593670164265,-1.66025865191,2,0.254348765064,-0.674888451469,-0.395422815252,-0.609233205631,1.15675098799,2,0.24617911246,0.17018430917,1.27600723763,-0.129546576236,-0.124911307238,-0.0877508136896,-1.30356020578,-1.53468156166,-0.435616708083,0.29425619322,0,0,0,0,0,1
Happy,0.0,0.0,-0.229816637031,-0.50499262451,-0.647629960192,0.804821317302,0.303763960842,-1.62822815249,2,0.186288863905,-0.721065282451,-0.495332267704,-0.68766517827,0.995322340083,2,0.247031473775,0.169445996452,1.27960626641,-0.130507412418,-0.128975730987,-0.122920906502,-1.29829939521,-1.52733977573,-0.428983248288,0.284183105251,0,0,0,0,0,1
Happy,0.0,0.0,-0.227283599216,-0.494790188997,-0.64357989088,0.874890205285,0.263363264066,-1.55109574213,2,0.318133845689,-0.777033942779,-0.22070887009,-0.694754632441,1.06885474138,2,0.248825306106,0.169222595101,1.28343933095,-0.137190906428,-0.122663478773,-0.1007680778,-1.29428693053,-1.50852225417,-0.417852720481,0.278886076868,0,0,0,0,0,1
Happy,0.0,0.0,-0.227283599216,-0.494790188997,-0.64357989088,0.874890205285,0.263363264066,-1.55109574213,2,0.318133845689,-0.777033942779,-0.22070887009,-0.694754632441,1.06885474138,2,0.248825306106,0.169222595101,1.28343933095,-0.137190906428,-0.122663478773,-0.1007680778,-1.29428693053,-1.50852225417,-0.417852720481,0.278886076868,0,0,0,0,0,1
Happy,0.0,0.0,-0.222351181514,-0.490480790594,-0.62525032196,0.963869814993,0.232717341631,-1.53762028798,2,0.331290036422,-0.768348940597,-0.234863144845,-0.713798617085,0.699550079373,2,0.250244491743,0.16949627901,1.28972698048,-0.146259005385,-0.112673790786,-0.121276418983,-1.28859796017,-1.48205561096,-0.404365325971,0.278556198002,0,0,0,0,0,1
Happy,0.0,0.0,-0.125641910477,-0.275922281053,-0.460543493937,-0.0408213480606,0.734521479204,-1.43601026598,3,0.667942734235,-0.310232189041,-0.720307241116,-0.524849387345,-2.0230660408,2,-0.281632764477,0.142399300717,1.1233545588,-0.898030568843,-0.015995901668,-0.359889806493,-1.32699227151,-0.977319769462,-0.0777197754981,0.0756862598996,0,0,0,0,0,1
Happy,0.0,0.0,-0.125641910477,-0.27103277283,-0.466472652677,0.0130057339922,0.736642086541,-1.17597006231,3,0.671734482731,-0.299512975136,-0.828076381382,-0.594535603234,-2.37265643006,2,-0.284116881187,0.147047663963,1.12093415869,-0.90674628198,-0.0134181780829,-0.361579929661,-1.32235249455,-0.967788890475,-0.0765938351674,0.0813763138837,0,0,0,0,0,1
Happy,0.0,0.0,-0.267641328732,-0.276249546091,-0.468704186041,0.178577253201,0.712865260578,-1.39236817761,2,0.657178908533,-0.259101463821,-1.08844803023,-0.797437718182,-2.23661488021,2,-0.28346725435,0.151711370743,1.1129266294,-0.926497955276,0.0240842480428,-0.352810963672,-1.3184520853,-0.945431717318,-0.0478180838851,0.091565393621,0,0,0,0,0,1
Happy,0.0,0.0,-0.262436908165,-0.22724948704,-0.453888937878,0.389709949845,0.727735749382,-1.1818409546,2,0.688701613095,-0.315723545634,-1.05834489265,-0.814172751642,-1.93929051317,2,-0.281720365635,0.147421270667,1.11604396555,-0.923356951057,0.0383454038375,-0.352687577245,-1.31866057506,-0.943486861254,-0.0310576177676,0.0867887283319,0,0,0,0,0,1
Happy,0.0,0.0,-0.262436908165,-0.255425492776,-0.440410731764,0.0788966276093,0.658941086244,-0.815737476974,2,0.536091015389,-0.242055845177,-1.02554812324,-0.615134197934,-1.68094522933,2,-0.288923471037,0.156846155049,1.1027958501,-0.912935339362,-0.0123746107159,-0.363637937693,-1.31562963532,-0.954147004061,-0.0808738509552,0.0930714535828,0,0,0,0,0,1
Happy,0.0,0.0,-0.262436908165,-0.296584548342,-0.496513084795,-0.107311590375,0.710605071397,1.04390822932,2,0.508937536988,-0.253938959158,-0.941019459147,-0.548387750998,-1.93549208823,2,-0.29059806891,0.148513783468,1.10880144179,-0.895222686542,-0.046007090055,-0.372683062395,-1.323306777,-0.915103794399,-0.102234008958,0.0969111028428,0,0,0,0,0,1
Happy,0.0,0.0,-0.250690852682,-0.343691610183,-0.489431312621,-0.00911272444771,0.715941098443,1.78115023327,2,0.506425459807,-0.251011966607,-1.0010423459,-0.593878281055,-2.06700563136,2,-0.290317598862,0.145022751641,1.11068052446,-0.88586374347,-0.0578018673055,-0.374943459467,-1.32767402832,-0.921706389679,-0.109821127493,0.0952436644993,0,0,0,0,0,1
Happy,0.0,0.0,-0.282393682395,-0.374729416807,-0.491685584614,0.230580371746,0.758759857699,1.77608287688,2,0.535086877735,-0.269223157103,-1.07848600415,-0.6857884843,-1.98361191301,2,-0.286890731488,0.136044747532,1.11576637584,-0.878730039279,-0.0582605797803,-0.378775615299,-1.32378492478,-0.85822228877,-0.107694967714,0.100876701413,0,0,0,0,0,1
Happy,0.0,0.0,-0.255582262469,-0.350891122635,-0.456285993318,0.288095413501,0.699279119411,1.80530350015,2,0.511700445544,-0.283739474975,-1.0005398289,-0.614661650895,-1.70583093743,2,-0.283005656076,0.145712875531,1.12382109832,-0.890108444847,-0.0885317484289,-0.386874630254,-1.3006690291,-0.872036888443,-0.136579140508,0.0980684098016,0,0,0,0,0,1
Happy,0.0,0.0,-0.171353532189,-0.271845226678,-0.419969289204,0.161226876943,0.622219385027,1.89216197074,2,0.562981306679,-0.277990989183,-0.812006868654,-0.499791818063,-1.93218606578,2,-0.288556603335,0.164669870664,1.09631089735,-0.902172037208,-0.0323199686623,-0.38293791952,-1.29671872726,-0.959583373552,-0.103001704231,0.106164453862,0,0,0,0,0,1
Happy,0.0,0.0,-0.171150009436,-0.295451112044,-0.405577015372,0.322706754923,0.670773743278,1.86836682984,2,0.557515493301,-0.26697915984,-0.979716399569,-0.586359858273,-2.26000575558,2,-0.288181809084,0.16490461789,1.09753271882,-0.910942437886,-0.026752218036,-0.382477347781,-1.29607000518,-0.95588221566,-0.0976574313071,0.106705863198,0,0,0,0,0,1
Happy,0.0,0.0,-0.167013729635,-0.301420844334,-0.401720566605,0.511601172795,0.707107498631,1.0728258606,2,0.544463661779,-0.257053313615,-1.1147237691,-0.653802433151,-1.94830812415,2,-0.286091471859,0.16592453393,1.09640396421,-0.927726125786,-0.000690628467662,-0.379261069744,-1.28976004664,-0.928874165693,-0.0760086572112,0.111469411616,0,0,0,0,0,1
Happy,0.0,0.0,-0.18769185819,-0.185027857465,-0.317129377701,0.583056577623,0.645131852977,0.678081374833,2,0.582655239255,-0.298966628845,-0.940384986746,-0.547252475971,-1.53372479771,2,-0.284500676732,0.166089719402,1.10853765165,-0.922674408525,0.0296857286583,-0.392786200264,-1.28611656022,-0.929118152364,-0.0463933660064,0.118013666146,0,0,0,0,0,1
Happy,0.0,0.0,-0.18769185819,-0.259978646532,-0.397016940504,0.116066775437,0.642670872128,1.57134148167,2,0.595937781782,-0.287845628884,-0.732747304316,-0.500420135099,-1.71322887843,2,-0.295486016765,0.161424386427,1.1097844406,-0.938038865982,0.0244277712768,-0.395660138196,-1.2969757947,-0.913425433841,-0.0506112319624,0.12910366468,0,0,0,0,0,1
Happy,0.0,0.0,-0.195098484461,-0.307052238289,-0.391267729447,0.184213711205,0.720969619233,2.01009897738,2,0.613361717756,-0.234124208951,-0.943851109926,-0.641680664266,-2.18728489302,2,-0.294691148687,0.160044162777,1.11014125735,-0.905822965878,0.017251335893,-0.401208992174,-1.30984628208,-0.961641261604,-0.0548304434936,0.126972729958,0,0,0,0,0,1
Happy,0.0,0.0,-0.180531516196,-0.306888906063,-0.389601654825,0.32336737626,0.724114426041,1.22171757422,2,0.602102380062,-0.207271974872,-1.13843526399,-0.735584212142,-2.04622366152,2,-0.29351968215,0.159860950429,1.11169957496,-0.908608613322,0.0247493029649,-0.40020150935,-1.30597529796,-0.937490221807,-0.0482838012017,0.128506684082,0,0,0,0,0,1
Happy,0.0,0.0,-0.14333142743,-0.259983536508,-0.454052731929,0.31266538114,0.65968319991,1.88195680612,3,0.626169803631,-0.228545398529,-1.06616512809,-0.670147016044,-1.53932688411,2,-0.291617983786,0.163843790464,1.10110314663,-0.89511485275,0.0319230675021,-0.403778018551,-1.3064420467,-1.00414555819,-0.0455497254261,0.127551875157,0,0,0,0,0,1
Happy,0.0,0.0,-0.121820135286,-0.273357780633,-0.413892948069,0.0809248404294,0.638718095685,1.9414393632,2,0.639564968974,-0.275132184357,-0.646673217554,-0.530761363571,-1.65874145009,2,-0.293026576007,0.161555546945,1.10959176606,-0.892970764523,0.024261804305,-0.411759852671,-1.3108358153,-0.970699151598,-0.0496812385418,0.132417292841,0,0,0,0,0,1
Happy,0.0,0.0,-0.126619342346,-0.274206551394,-0.405459402957,0.107447798764,0.640786044352,1.99756892339,2,0.641739140773,-0.253841080528,-0.720397364766,-0.554748422738,-2.17126609184,2,-0.291486179384,0.160643564881,1.11269240359,-0.897804135845,0.0363067785911,-0.409442109016,-1.31600784928,-0.975290874842,-0.0398913259701,0.133813560831,0,0,0,0,0,1
Happy,0.0,0.0,0.214642241807,-0.248765462482,1.63117506924,1.10827396019,1.4904642558,-1.23338499466,3,0.87465188339,1.21015915649,-1.69404976512,-0.939533012139,0.185043368777,2,-0.300598980926,0.183405746272,0.937905053233,0.0704949405409,-0.289393279032,-0.573728091001,-1.32188770445,-2.67265427399,0.000784088472842,0.283765722588,0,0,0,0,0,1
Happy,0.0,0.0,0.217057279874,-0.248936540022,1.63569821967,1.11070771988,1.48669840526,-2.23534997001,3,0.87388741851,1.2149646471,-1.68684723268,-0.924611734047,0.222650091794,2,-0.300480002803,0.183519939559,0.937697609865,0.0762076463839,-0.291003976872,-0.574397427137,-1.32173826875,-2.67295908335,-0.00178160656336,0.283295022099,0,0,0,0,0,1
Happy,0.0,0.0,0.218730945201,-0.24875935563,1.64013561666,1.11101805754,1.48124822057,-1.29718718571,3,0.756626367514,1.57406571379,-2.01416212669,-1.2973822449,0.174998546403,2,-0.300362607857,0.183702199703,0.938787288596,0.0804616732782,-0.2923305105,-0.574091461114,-1.32188230071,-2.67210755958,-0.00414873587082,0.283172801294,0,0,0,0,0,1
Happy,0.0,0.0,0.220899175205,-0.247861157265,1.64584008883,1.1128169516,1.47742809743,-1.20232145491,3,0.756239092936,1.57370382973,-2.01206222891,-1.28860209156,0.0851103319768,2,-0.299996034518,0.184437054749,0.94028462992,0.0858243323548,-0.29222308881,-0.574633697892,-1.32146539612,-2.6697030343,-0.00596350701046,0.28189414937,0,0,0,0,0,1
Happy,0.0,0.0,0.225077882203,-0.256698495445,1.65553543748,1.11504489973,1.46872481569,-1.02759857649,3,0.750850217588,1.56263194065,-2.00396685954,-1.27531368659,0.145661519857,2,-0.297723335274,0.18513875775,0.947744801577,0.102694244297,-0.296146969746,-0.574455892018,-1.32479147944,-2.65748552581,-0.0176133085874,0.280353223313,0,0,0,0,0,1
Happy,0.0,0.0,0.22616778145,-0.256274446119,1.65551237629,1.11672130661,1.46799823385,-1.07000016688,3,0.751134251794,1.56343666851,-2.00453475859,-1.27418318963,0.231022962499,2,-0.297284928832,0.185244508122,0.94865090781,0.102429349467,-0.298356144527,-0.573231860992,-1.32566417565,-2.65235019053,-0.0173493800049,0.279807578025,0,0,0,0,0,1
Happy,0.0,0.0,0.227758497062,-0.257210675211,1.66131866316,1.12035257524,1.46235048354,-1.08458152285,3,0.750168326043,1.56963652406,-2.00777259449,-1.27720195679,0.0766860581164,2,-0.296965114266,0.183992289555,0.946926487491,0.10130890852,-0.300128766715,-0.571516064436,-1.32600512139,-2.65484222147,-0.0155181314112,0.278114834949,0,0,0,0,0,1
Happy,0.0,0.0,0.227758497062,-0.257210675211,1.66131866316,1.12035257524,1.46235048354,-1.08458152285,3,0.750168326043,1.56963652406,-2.00777259449,-1.27720195679,0.0766860581164,2,-0.296965114266,0.183992289555,0.946926487491,0.10130890852,-0.300128766715,-0.571516064436,-1.32600512139,-2.65484222147,-0.0155181314112,0.278114834949,0,0,0,0,0,1
Happy,0.0,0.0,0.228873735012,-0.260031972079,1.6677881173,1.12708722796,1.45608594495,-1.10339593578,3,0.741322111275,1.5911919037,-2.02587834671,-1.29610064024,0.032515891468,2,-0.295556297584,0.181357318357,0.944684896664,0.109757305456,-0.301910670102,-0.570659507801,-1.32742265822,-2.6669566017,-0.0207187586836,0.274935410515,0,0,0,0,0,1
Happy,0.0,0.0,0.228718293113,-0.264115737119,1.67091508372,1.12756646089,1.45798093326,-0.940467245228,3,0.737974712012,1.58863948013,-2.02921524335,-1.29412287477,0.0859516906124,2,-0.294685251265,0.179868578713,0.945221462469,0.120508971107,-0.30677341639,-0.571813831774,-1.33020438943,-2.67204249176,-0.0266914219693,0.270556990579,0,0,0,0,0,1
Happy,0.0,0.0,0.223788063602,-0.264869993311,1.67262473568,1.12399784387,1.45375219787,-0.748036338029,3,0.737342680413,1.58959822392,-2.03174821708,-1.2936956133,0.122677023839,2,-0.294668026972,0.179094458964,0.942975294054,0.119133560299,-0.305536505056,-0.572171843437,-1.33077560723,-2.6819275099,-0.024427211177,0.271195258355,0,0,0,0,0,1
Happy,0.0,0.0,0.222318125839,-0.266655963688,1.67253556314,1.11140852892,1.48895189513,0.759625345713,3,0.737243384942,1.5881122437,-2.03071086881,-1.29424333723,0.210974321084,2,-0.294121875149,0.178354683364,0.943695722914,0.124469722035,-0.305198562526,-0.572518284942,-1.33220167947,-2.68378591483,-0.0267874194699,0.270620009749,0,0,0,0,0,1
Happy,0.0,0.0,0.221982240487,-0.264023495668,1.70332188891,1.12007657912,1.42449312624,-0.795982228741,3,0.737440361,1.59025680888,-2.03238427465,-1.29449191373,0.197649508286,2,-0.293928204696,0.178447910663,0.942608226811,0.128695157413,-0.308235853126,-0.569616999793,-1.33207762307,-2.68724522894,-0.0304035263189,0.2695796426,0,0,0,0,0,1
Happy,0.0,0.0,0.22208958107,-0.360887935134,1.73362622793,1.15895620387,1.46227816798,1.09315448033,3,0.737116097155,1.60223804433,-2.04175478351,-1.29949885598,-0.00730668393433,2,-0.293446745127,0.178063534052,0.941245840223,0.128136808682,-0.306264690436,-0.570912753712,-1.33288154992,-2.69137891184,-0.0267032405516,0.271492207796,0,0,0,0,0,1
Happy,0.0,0.0,0.222758040678,-0.254148617919,1.69414951992,1.14650726881,1.44759423881,2.60852761081,3,0.73825177942,1.60153871315,-2.0420982088,-1.29646435513,0.188082121557,2,-0.293266677185,0.178255652652,0.941250252316,0.12870810468,-0.305985343692,-0.570923281339,-1.33358170629,-2.69137513046,-0.0265102850722,0.271891551048,0,0,0,0,0,1
Happy,0.0,0.0,0.222433449943,-0.329241407231,1.70642125442,1.1092510952,1.40875438706,2.60861359777,3,0.738667545953,1.59817068372,-2.0412142707,-1.29390299822,0.183797627918,2,-0.293225974603,0.178236269347,0.941034813905,0.128085068248,-0.30549101717,-0.569839194421,-1.33363486983,-2.6928337794,-0.026339359012,0.27265157496,0,0,0,0,0,1
Happy,0.0,0.0,0.223452565785,-0.0719626172192,1.42005726533,1.14213651268,1.38487726573,-1.14036782124,3,0.741645736281,1.59500567428,-2.03822471813,-1.28870434681,0.12716992539,2,-0.293237519142,0.178476947384,0.941190177668,0.126210034508,-0.305395849997,-0.56836677105,-1.33418028325,-2.69547338098,-0.0261031943816,0.274031500585,0,0,0,0,0,1
Happy,0.0,0.0,0.223801988602,-0.0719626172192,1.42005726533,1.14213651268,1.38487726573,-1.14036782124,3,0.744384531349,1.59270226105,-2.03570527533,-1.2834699855,0.133219007157,2,-0.2935511513,0.178891079977,0.939575037169,0.123442017791,-0.307594037694,-0.567630843073,-1.33375863862,-2.70147971909,-0.0254843380459,0.275660157122,0,0,0,0,0,1
Happy,0.0,0.0,0.224999019702,-0.326620829546,1.73293751975,1.18544523782,1.4800908906,1.00463692735,3,0.746659000169,1.59304375798,-2.03334013534,-1.28122099832,0.13427166995,2,-0.293786653421,0.179475403929,0.93951814937,0.121925074591,-0.306916430707,-0.564353009953,-1.33327325637,-2.70443157976,-0.0257009806932,0.277562909601,0,0,0,0,0,1
Happy,0.0,0.0,-0.0745207065351,-0.456592128893,-1.03614123891,0.502377298483,0.393478981366,-1.16600767149,2,0.272253636293,-1.18452351888,-0.00875689507875,-0.545843755747,0.501513399652,3,0.146113709648,0.162804518267,1.27865806745,0.0680651183092,-0.0454587415358,-0.182259837423,-1.34652782868,-1.44951600081,-0.0271294689296,0.189230098447,0,0,0,0,0,1
Happy,0.0,0.0,-0.065088409612,-0.452030988587,-1.04071805581,0.484673360115,0.386970700235,-1.1450428901,2,0.263181262945,-1.17377023859,0.00836368037705,-0.526950534384,0.560477603803,3,0.150780921454,0.162615774032,1.27878350085,0.0791772382759,-0.0523678546095,-0.179675558877,-1.34536213605,-1.4428265703,-0.246864235198,0.273194213047,0,0,0,0,0,1
Happy,0.0,0.0,-0.0654379214504,-0.444928054904,-1.04404398365,0.493127103019,0.381795619305,-1.13564994477,2,0.254965031462,-1.1695959738,0.00945085320786,-0.519327339878,0.861632475936,2,0.152094328635,0.161201864347,1.281575094,0.0768396335339,-0.0518016205123,-0.165966750389,-1.34789505223,-1.43485013642,-0.230107413023,0.255047065311,0,0,0,0,0,1
Happy,0.0,0.0,-0.060777403882,-0.438678635454,-1.04338519407,0.504247776761,0.379067817446,-1.16972445217,2,0.2553666923,-1.16169677371,0.0134282368494,-0.512389510045,0.406255091738,2,0.155425760441,0.160059942645,1.29507017249,0.0852270153467,-0.0475191513534,-0.176246881307,-1.34626000116,-1.41917443592,-0.260703201103,0.276983162208,0,0,0,0,0,1
Happy,0.0,0.0,-0.060777403882,-0.438678635454,-1.04338519407,0.504247776761,0.379067817446,-1.16972445217,2,0.2553666923,-1.16169677371,0.0134282368494,-0.512389510045,0.406255091738,2,0.155425760441,0.160059942645,1.29507017249,0.0852270153467,-0.0475191513534,-0.176246881307,-1.34626000116,-1.41917443592,-0.260703201103,0.276983162208,0,0,0,0,0,1
Happy,0.0,0.0,-0.0591948388513,-0.439341453956,-1.03741443083,0.517744351186,0.375706664421,-1.15559063673,2,0.251766934545,-1.15448070202,0.0386717483805,-0.50179193833,0.438644332257,2,0.158509769642,0.158938004809,1.29449423301,0.0879910506792,-0.0489291018139,-0.170568438146,-1.34514893293,-1.41312141585,-0.255032619266,0.276088663287,0,0,0,0,0,1
Happy,0.0,0.0,-0.0567163201462,-0.439632947673,-1.03348289585,0.527696084847,0.374491935636,-1.18659037177,2,0.245380191937,-1.15083688415,0.0408636594207,-0.496794584671,0.307246219359,2,0.161245200696,0.158489734177,1.29423170952,0.0882084295273,-0.0471768742675,-0.169446758026,-1.34516735742,-1.40968745332,-0.273212917494,0.240904046387,0,0,0,0,0,1
Happy,0.0,0.0,-0.0572369297568,-0.438870499988,-1.01978005649,0.553203555838,0.371819161208,-1.11746165504,2,0.235407833577,-1.14594249892,0.0464173612524,-0.491650211549,0.320987313254,2,0.165445121035,0.156559226287,1.30328872889,0.101239475681,-0.0488387645094,-0.163322652265,-1.34262901664,-1.38997938322,-0.243697368094,0.232990393662,0,0,0,0,0,1
Happy,0.0,0.0,-0.0538657202225,-0.433053308586,-1.01350595639,0.560004777858,0.379684554091,-1.20273316723,2,0.233174054963,-1.14367186796,0.0424637076552,-0.496120499739,0.370431985494,2,0.168193289779,0.155397383429,1.31123608915,0.111674433021,-0.0511147617109,-0.122349887418,-1.3402839148,-1.38516574743,-0.264345918326,0.253490700185,0,0,0,0,0,1
Happy,0.0,0.0,-0.0637934315438,-0.435746415291,-1.01216641896,0.564713932651,0.371246246988,-1.17557198087,2,0.223571252206,-1.12142490851,-0.125517797743,-0.595084851979,0.459137597863,2,0.172512862074,0.152216988749,1.31109317844,0.128371469059,-0.0519376764961,-0.157986865945,-1.34108550915,-1.38606265722,-0.231002456426,0.247844637843,0,0,0,0,0,1
Happy,0.0,0.0,-0.0680015303789,-0.434762180173,-1.0080196778,0.593817653153,0.377770683904,-1.18379108483,2,0.216733119367,-1.12801481909,-0.113494884659,-0.584943934529,0.354567384813,2,0.174977197602,0.14831798015,1.30446262095,0.147550797038,-0.0601164180191,-0.153711829239,-1.34122650649,-1.40010887637,-0.0456196806938,0.216492737389,0,0,0,0,0,1
Happy,0.0,0.0,-0.0681783501668,-0.428156884456,-1.00512519245,0.619869543752,0.377606750497,-1.22758195958,2,0.215422773276,-1.13374176422,-0.107351414856,-0.577831524747,0.553031231835,2,0.174986111558,0.145366366674,1.29980985221,0.165823944613,-0.0667795842356,-0.1462516479,-1.34438120999,-1.40292806353,-0.311267878854,0.270986250685,0,0,0,0,0,1
Happy,0.0,0.0,-0.068953151976,-0.423691400269,-1.00730011042,0.62714643337,0.371285733054,-1.2110802981,2,0.214465768238,-1.13546629643,-0.102920127024,-0.572080891896,0.361338407284,2,0.177078252493,0.145430623047,1.29554947232,0.167434629154,-0.0701805603932,-0.152835448002,-1.34265967168,-1.41033057098,-0.273681467292,0.27306590104,0,0,0,0,0,1
Happy,0.0,0.0,-0.068953151976,-0.423691400269,-1.00730011042,0.62714643337,0.371285733054,-1.2110802981,2,0.214465768238,-1.13546629643,-0.102920127024,-0.572080891896,0.361338407284,2,0.177078252493,0.145430623047,1.29554947232,0.167434629154,-0.0701805603932,-0.152835448002,-1.34265967168,-1.41033057098,-0.273681467292,0.27306590104,0,0,0,0,0,1
Happy,0.0,0.0,-0.071865508519,-0.419555810896,-1.01230300259,0.605131837914,0.362482984245,-1.19735164961,2,0.151063674405,-1.14209797871,-0.0961201009946,-0.551622105791,0.332147507114,2,0.179612915257,0.146727914917,1.30405472358,0.159943339009,-0.0671471032122,-0.145712108549,-1.33878799439,-1.41626082682,-0.212724709454,0.272889460688,0,0,0,0,0,1
Happy,0.0,0.0,-0.0706540714228,-0.419874934887,-1.01141587321,0.604932305802,0.366462657392,-1.21077071108,2,0.222185552393,-1.14951172558,-0.0444571595592,-0.578548913045,0.42001071431,2,0.180327580384,0.147659519648,1.30734617968,0.157007284241,-0.0660369628305,-0.144768898553,-1.33706336526,-1.41117359684,-0.240637681371,0.270753149928,0,0,0,0,0,1
Happy,0.0,0.0,-0.0683253497063,-0.419084389533,-1.01073016434,0.614145344534,0.366358149071,-1.12638517526,2,0.161375380302,-1.13418143379,-0.121786340235,-0.563683494636,0.337147603172,2,0.18112743914,0.148090999985,1.30429597691,0.149752960527,-0.0635685182411,-0.144081955672,-1.33635599031,-1.41775360128,-0.253119373951,0.246731629312,0,0,0,0,0,1
Happy,0.0,0.0,-0.0634685080503,-0.421191438683,-1.00892035992,0.605744736505,0.365114201655,-1.2388254722,2,0.15937590059,-1.13013830549,-0.158162284416,-0.554406678898,0.382816363402,3,0.183168604983,0.149119717469,1.30583985901,0.157415857511,-0.0699333644372,-0.144927298208,-1.33377032702,-1.42309811098,-0.27240238507,0.247511614985,0,0,0,0,0,1
Happy,0.0,0.0,-0.0596643123036,-0.423551133048,-1.00897332732,0.599875041839,0.362343000724,-1.18995359353,2,0.227457890434,-1.13443699267,-0.09527885526,-0.576641522572,0.489503864487,2,0.184652948705,0.150076816678,1.31059090494,0.136780950287,-0.0682826132614,-0.119414197844,-1.33231021548,-1.42742374543,-0.281784217617,0.250896192629,0,0,0,0,0,1
Happy,0.0,0.0,0.464354481012,-0.551645174194,1.60189522281,2.16959539097,1.55778786123,0.0286698042238,3,0.348391738001,1.56786273306,-1.94157965486,-1.32548917462,-0.378992748706,2,0.120589568802,-0.0553433303431,0.840920201014,1.03415421785,-0.125027595094,-0.614578496829,-1.29097988626,-0.495460267983,0.185179735932,0.594190748228,0,0,0,0,0,1
Happy,0.0,0.0,0.437340612355,-0.555915839798,1.61013436816,2.15446593653,1.5550134159,0.0903514287411,3,0.352383059274,1.53290506023,-1.93606098381,-1.52547058697,-0.312759661645,2,0.126850587828,-0.0506072386079,0.846608484746,1.04220832977,-0.124308430419,-0.613034684335,-1.29342681534,-0.566148341076,0.134477677778,0.574966897328,0,0,0,0,0,1
Happy,0.0,0.0,0.432157801763,-0.54927885942,1.6107767494,2.15293019898,1.56718794536,-0.0316676659048,3,0.355338813766,1.53067442328,-1.94119696679,-1.35160596017,-0.250685161314,2,0.12998722173,-0.0472767414739,0.852342313365,1.04462763485,-0.114929479008,-0.608935938087,-1.29039533898,-0.589956509111,0.126599560533,0.573212935083,0,0,0,0,0,1
